0x00531075|DS |1|KB|MonchromaticEnergy|GEHC_CT_ADVAPP_001|
0x00531076|DS |1|KB|multiEnergyWeightedSubractionWidth1|GEHC_CT_ADVAPP_001|
0x00531077|DS |1|KB|MultiEnergyWeightedSubractionWidth2|GEHC_CT_ADVAPP_001|
0x00531078|LO |1|R|MultiEnergyWeightedSubtractionType|GEHC_CT_ADVAPP_001|
0x00531079|LO |1|R|MultiEnergyAcqMethod|GEHC_CT_ADVAPP_001|
0x0053107A|SH |1|R|MultiEnergyFeatAnnotName|GEHC_CT_ADVAPP_001|
0x0053107B|SH |1|R|MultiEnergyNoiseReduced|GEHC_CT_ADVAPP_001|
0x0053107C|LO |1|R|MultiEnergyNoiseReducdeMethod|GEHC_CT_ADVAPP_001|
0x0053107D|LO |1|R|SubOptimalIQString|GEHC_CT_ADVAPP_001|
0x0053107E|DS |1|KB|MultiEnergyHighLowRatio|GEHC_CT_ADVAPP_001|
0x00531083|DS |1|KB|AnnotationmA|GEHC_CT_ADVAPP_001|
0x00531084|DS |1|KB|CommandedFirstkVp|GEHC_CT_ADVAPP_001|
0x00531085|DS |1|KB|CommandedFirstmA|GEHC_CT_ADVAPP_001|
0x00531086|DS|1|KB|CommandedSecondkVp|GEHC_CT_ADVAPP_001|
0x00531087|DS|1|KB|CommandedSecondmA|GEHC_CT_ADVAPP_001|
0x00531088|SH|1|R|MultiEnergyKVAnnotName|GEHC_CT_ADVAPP_001|
0x00531089|SH|1|R|MultiEnergyKVUnitLabel|GEHC_CT_ADVAPP_001|
0x0053108A|LO|1|R|MaterialType#1|GEHC_CT_ADVAPP_001|
0x0053108B|LO|1|R|MaterialType#2|GEHC_CT_ADVAPP_001|
0x0053108C|LO|1|R|GSIScanModePreset|GEHC_CT_ADVAPP_001|
0x0053108D|IS|1|KB|MonoWindowLow|GEHC_CT_ADVAPP_001|
0x0053108E|IS|1|KB|MonoWindoHigh|GEHC_CT_ADVAPP_001|
0x0053108F|FL|1-143|KB|MD1AttenuationCurve|GEHC_CT_ADVAPP_001|
0x00531092|DS|1|KB|MD1intercept|GEHC_CT_ADVAPP_001|
0x00531093|DS|1|KB|MD1slope|GEHC_CT_ADVAPP_001|
0x00531095|OW|1|X|MD1supportData|GEHC_CT_ADVAPP_001|
0x00531096|OW|1|X|MD2supportData|GEHC_CT_ADVAPP_001|
0x00531097|OW|1|X|NM1data|GEHC_CT_ADVAPP_001|
0x00531098|DS|1|KB|MD2intercept|GEHC_CT_ADVAPP_001|
0x00531099|DS|1|KB|MD2slope|GEHC_CT_ADVAPP_001|
0x0053109A|OW|1|X|NM2data|GEHC_CT_ADVAPP_001|
0x0053109B|FL|1-143|KB|MD2attenuationCurve|GEHC_CT_ADVAPP_001|
0x0053109C|SH|1|R|GSIdataVersion|GEHC_CT_ADVAPP_001|
0x0053109D|LO|1|R|MARsAnnotation|GEHC_CT_ADVAPP_001|
0x0053109E|IS|1|KB|MultiEnergyNumNoiseRedPair|GEHC_CT_ADVAPP_001|
0x0053109F|LO|1-n|R|MultiEnergyNoiseRedPairString|GEHC_CT_ADVAPP_001|
#||||||
#|0x00470010|LO|1|X|GEHC Private Creator ID|GEHC_IQTB_IDEN_47
#|0x00471001|SH|1|X|Image Path|GEHC_IQTB_IDEN_47
#|0x00470002|UL|1|X|Image Date/Time|GEHC_IQTB_IDEN_47
#|0x00471003|UL|1|X|Queue Sequence Number|GEHC_IQTB_IDEN_47
#|0x00471004|UL|1|X|Recon Sequence ID|GEHC_IQTB_IDEN_47
#|#|||||
#|0x00510010|LO|1|X|GEHC Private Creator ID|GEMS_CT_VES_01
#|0x00511001|SQ|1|X|CTVESSequence|GEMS_CT_VES_01
#|#|||||
#|0x00530010|LO|1|K|GEHC Private Creator ID|GEHC_CT_ADVAPP_001
#|0x00531020|IS|1|KB|ShuttleFlag|GEHC_CT_ADVAPP_001
#|0x00531021|IS|1|KB|TableSpeedNot ReachesTargetFlag|GEHC_CT_ADVAPP_001
#|0x00531040|SH|1|R|IterativeReconAnnotation|GEHC_CT_ADVAPP_001
#|0x00531041|SH|1|R|IterativeReconMode|GEHC_CT_ADVAPP_001
#|0x00531042|LO|1|KB|IterativeReconConfiguration|GEHC_CT_ADVAPP_001
#|0x00531043|SH|1|R|IterativeReconLevel|GEHC_CT_ADVAPP_001
#|0x00531060|SH|1|R|reconFlipRotateAnno|GEHC_CT_ADVAPP_001
#|0x00531061|SH|1|R|highResolutionFlag|GEHC_CT_ADVAPP_001
#|0x00531062|SH|1|R|RespiratoryFlag|GEHC_CT_ADVAPP_001
#|#|||||
#|0x00090011|LO|1|X|Siemens Private Creator ID|SPI RELEASE 1
#|0x00091115|LO|1|X|Siemens Undefined|SPI RELEASE 1
#|#|||||
#|0x00090012|LO|1|X|Emageon Private Creator ID|EMAGEON STUDY HOME
#|0x00091201|LO|1|X|Emageon Undefined|EMAGEON STUDY HOME
#|#|||||
#|0x00190013|LO|1|X|Siemens Private Creator ID|SIEMENS SIENET
#|0x00191301|LO|1|X|Siemens Undefined|SIEMENS SIENET
#||||||
#||||"HiSpeed LX/i, FX/i, DX/i, DX/iB - 2.00/2.01/2.02  2227206 Rev. 0"||
#||||These entries are different based on Private Creator values||
0x00090010|LO|1|X|GEHC Private Creator ID|GE_YMS_NJ001|
0x00091031|SH|1|X|Mobile Location Code|GE_YMS_NJ001|
#||||||
0x00190010|LO|1|K|GEHC Private Creator ID|GE_YMS_NJ001|
0x00191002|SL|1|KB|Detector Channel|GE_YMS_NJ001|
0x00191023|DS|1|KB|Table speed|GE_YMS_NJ001|
0x00191024|DS|1|R|Mid scan time|GE_YMS_NJ001|
0x00191026|SL|1|KB|Tube Azimuth|GE_YMS_NJ001|
0x00191027|DS|1|KB|Gantry Velocity|GE_YMS_NJ001|
0x00191039|SS|1|KB|SFOV type|GE_YMS_NJ001|
0x00191042|SS|1|KB|Segment number|GE_YMS_NJ001|
0x00191043|SS|1|KB|Total segments required|GE_YMS_NJ001|
#||||||
0x00270010|LO|1|K|GEHC Private Creator ID|GE_YMS_NJ001|
0x00271010|SS|1|KB|Scout Type|GE_YMS_NJ001|
0x00271050|FL|1|KB|Scan start location|GE_YMS_NJ001|
0x00271051|FL|1|KB|Scan end location|GE_YMS_NJ001|
#||||||
0x00430010|LO|1|K|GEHC Private Creator ID|GE_YMS_NJ001|
0x00431012|SS|3|KB|X-Ray Chain|GE_YMS_NJ001|
0x0043101e|DS|1|KB|Delta start time [msec]|GE_YMS_NJ001|
0x00431035|US|1|X|Infant Indicator|GE_YMS_NJ001|
0x00431037|CS|1|R|Gantry Type|GE_YMS_NJ001|
0x00431038|SH|1|X|Raw data ID|GE_YMS_NJ001|
0x00431039|IS|1|KB|Reconstruction Matrix|GE_YMS_NJ001|
0x00431040|CS|1-n|R|Image Filter|GE_YMS_NJ001|
0x00431041|US|1|KB|Prospective Addition Indicator|GE_YMS_NJ001|
0x00431043|US|1|KB|Motion Correction Indicator|GE_YMS_NJ001|
0x00431044|US|1|KB|Helical Correction Indicator|GE_YMS_NJ001|
0x00431045|US|1|KB|Cine Correction Indicator|GE_YMS_NJ001|
0x00431046|US|1|KB|IBO Correction Indicator|GE_YMS_NJ001|
0x00431047|US|1|KB|BBH Correction Indicator|GE_YMS_NJ001|
0x00431048|US|1|KB|Advanced Noise Reduction Indicator|GE_YMS_NJ001|
0x00431049|US|1|KB|Scatter Correction Indicator|GE_YMS_NJ001|
0x0043104a|DS|3|KB|Recon Center Coordinates|GE_YMS_NJ001|
0x00431050|US|1|KB|Cross-Talk Correction Indicator|GE_YMS_NJ001|
0x00431051|US|1|KB|Q-Cal Correction Indicator|GE_YMS_NJ001|
0x00431052|US|1|KB|Afterglow Correction Indicator|GE_YMS_NJ001|
0x00431053|US|1|KB|Local Decon Correction Indicator|GE_YMS_NJ001|
0x00431054|DS|1|KB|Scan Start location|GE_YMS_NJ001|
0x00431055|DS|1|KB|Scan End location|GE_YMS_NJ001|
0x00431056|IS|1|KB|Detector Row|GE_YMS_NJ001|
0x00431057|CS|1|R|Tube Focus|GE_YMS_NJ001|
#||||||
0x004b0010|LO|1|K|GEHC Private Creator ID|GE_YMS_NJ001|
0x004b1001|DS|1-n|KB|Beam Thickness|GE_YMS_NJ001|
0x004b1002|DS|1-n|R|R Time|GE_YMS_NJ001|
0x004b1003|IS|1|R|HBC number|GE_YMS_NJ001|
# GEMS/GE_MR.txt
#Tag|VR|VM|Code|Description|Private Creator
#||||Discovery MR750 3.0T (20.0) DOC0464555 Rev. 3|
#||||Discovery MR750 3.0T (22.0) DOC0700139 Rev. 1|
#||||Discovery MR450 1.5T (22.0) DOC0700139 Rev. 1|
#||||Discovery MR450 1.5T (20.1) DOC0506131 Rev. 3|
#||||Discovery MR750 3.0T (23.0) DOC0802496 Rev. 1|
#||||Signa modality profile|
@|GE MR||||
0x00090010|LO|1|K|GEHC Private Creator ID|GEMS_IDEN_01
0x00091001|LO|1|X|Full fidelity|GEMS_IDEN_01
0x00091002|SH|1|K|Suite id|GEMS_IDEN_01
0x00091004|SH|1|K|Product ID|GEMS_IDEN_01
0x00091027|SL|1|X|Image Actual Date|GEMS_IDEN_01
0x00091030|SH|1|R|Service id|GEMS_IDEN_01
0x00091031|SH|1|X|Mobile location number|GEMS_IDEN_01
0x000910e3|UI|1|X|Equipment UID|GEMS_IDEN_01
0x000910e6|SH|1|R|Genesis Version - now|GEMS_IDEN_01
0x000910e7|UL|1|X|Exam Record Checksum|GEMS_IDEN_01
0x000910e9|SL|1|X|Actual series data time stamp|GEMS_IDEN_01
#|||||
0x00110010|LO|1|X|GEHC Private Creator ID|GEMS_PATI_01
0x00111010|SS|1|X|Patient Status|GEMS_PATI_01
#|||||
0x00190010|LO|1|K|GEHC Private Creator ID|GEMS_ACQU_01
0x0019100f|DS|1|KB|Horiz. Frame of ref.|GEMS_ACQU_01
0x00191011|SS|1|KB|Series Contrast|GEMS_ACQU_01
0x00191012|SS|1|KB|Last pseq|GEMS_ACQU_01
0x00191017|SS|1|KB|Series plane|GEMS_ACQU_01
0x00191018|LO|1|R|First scan ras|GEMS_ACQU_01
0x00191019|DS|1|KB|First scan location|GEMS_ACQU_01
0x0019101a|LO|1|R|Last scan ras|GEMS_ACQU_01
0x0019101b|DS|1|KB|Last scan loc|GEMS_ACQU_01
0x0019101e|DS|1|KB|Display field of view|GEMS_ACQU_01
0x0019105a|FL|1|KB|Acquisition Duration|GEMS_ACQU_01
0x0019107d|DS|1|KB|Second echo|GEMS_ACQU_01
0x0019107e|SS|1|KB|Number of echoes|GEMS_ACQU_01
0x0019107f|DS|1|KB|Table delta|GEMS_ACQU_01
0x00191081|SS|1|KB|Contiguous|GEMS_ACQU_01
0x00191084|DS|1|KB|Peak SAR|GEMS_ACQU_01
0x00191085|DS|1|KB|Monitor SAR|GEMS_ACQU_01
0x00191087|DS|1|KB|Cardiac repetition time|GEMS_ACQU_01
0x00191088|SS|1|KB|Images per cardiac cycle|GEMS_ACQU_01
0x0019108a|SS|1|KB|Actual receive gain analog|GEMS_ACQU_01
0x0019108b|SS|1|KB|Actual receive gain digital|GEMS_ACQU_01
0x0019108d|DS|1|KB|Delay after trigger|GEMS_ACQU_01
0x0019108f|SS|1|KB|Swappf|GEMS_ACQU_01
0x00191090|SS|1|KB|Pause Interval|GEMS_ACQU_01
0x00191091|DS|1|KB|Pause Time|GEMS_ACQU_01
0x00191092|SL|1|KB|Slice offset on freq axis|GEMS_ACQU_01
# Start|Duplicate to enter an alias||||
0x00191093|DS|1|K|Auto Prescan Center Frequency|GEMS_ACQU_01
0x00191093|DS|1|K|Center Frequency|GEMS_ACQU_01
# End|||||
# Start|Duplicate to enter an alias||||
0x00191094|SS|1|K|Auto Prescan Transmit Gain|GEMS_ACQU_01
0x00191094|SS|1|K|Transmit Gain|GEMS_ACQU_01
# End|||||
# Start|Duplicate to enter an alias||||
0x00191095|SS|1|K|Auto Prescan Analog receiver gain|GEMS_ACQU_01
0x00191095|SS|1|K|Analog receiver gain|GEMS_ACQU_01
# Start|Duplicate to enter an alias||||
0x00191096|SS|1|K|Auto Prescan Digital receiver gain|GEMS_ACQU_01
0x00191096|SS|1|K|Digital receiver gain|GEMS_ACQU_01
# End|||||
0x00191097|SL|1|K|Bitmap defining CVs|GEMS_ACQU_01
0x00191098|SS|1|K|Center freq. Method|GEMS_ACQU_01
0x0019109b|SS|1|K|Pulse Sequence Mode|GEMS_ACQU_01
0x0019109c|LO|1|R|Pulse Sequence Name|GEMS_ACQU_01
0x0019109d|DT|1|Z|Pulse Sequence Date|GEMS_ACQU_01
0x0019109e|LO|1|R|Internal Pulse Sequence Name|GEMS_ACQU_01
0x0019109f|SS|1|K|Transmitting Coil Type|GEMS_ACQU_01
0x001910a0|SS|1|K|Surface Coil Type|GEMS_ACQU_01
0x001910a1|SS|1|K|Extremity Coil flag|GEMS_ACQU_01
0x001910a2|SL|1|K|Raw data run number|GEMS_ACQU_01
0x001910a3|UL|1|K|Calibrated Field Strength|GEMS_ACQU_01
0x001910a4|SS|1|K|SAT fat/water/bone|GEMS_ACQU_01
0x001910a5|DS|1|K|Receive bandwith|GEMS_ACQU_01
0x001910a7|DS|1|R|User data 0|GEMS_ACQU_01
0x001910a8|DS|1|R|User data 1|GEMS_ACQU_01
0x001910a9|DS|1|R|User data 2|GEMS_ACQU_01
0x001910aa|DS|1|R|User data 3|GEMS_ACQU_01
0x001910ab|DS|1|R|User data 4|GEMS_ACQU_01
0x001910ac|DS|1|R|User data 5|GEMS_ACQU_01
0x001910ad|DS|1|R|user data 6|GEMS_ACQU_01
0x001910ae|DS|1|R|User data 7|GEMS_ACQU_01
0x001910af|DS|1|R|User data 8|GEMS_ACQU_01
0x001910b0|DS|1|R|User data 9|GEMS_ACQU_01
0x001910b1|DS|1|R|User data 10|GEMS_ACQU_01
0x001910b2|DS|1|R|User data 11|GEMS_ACQU_01
0x001910b3|DS|1|R|User data 12|GEMS_ACQU_01
0x001910b4|DS|1|R|User data 13|GEMS_ACQU_01
0x001910b5|DS|1|R|User data 14|GEMS_ACQU_01
0x001910b6|DS|1|R|User data 15|GEMS_ACQU_01
0x001910b7|DS|1|R|User data 16|GEMS_ACQU_01
0x001910b8|DS|1|R|User data 17|GEMS_ACQU_01
0x001910b9|DS|1|R|User data 18|GEMS_ACQU_01
0x001910ba|DS|1|R|User data 19|GEMS_ACQU_01
0x001910bb|DS|1|R|User data 20|GEMS_ACQU_01
0x001910bc|DS|1|R|User data 21|GEMS_ACQU_01
0x001910bd|DS|1|R|User data 22|GEMS_ACQU_01
0x001910be|DS|1|K|Projection angle|GEMS_ACQU_01
0x001910c0|SS|1|K|Saturation planes|GEMS_ACQU_01
0x001910c1|SS|1|K|Surface coil intensity|GEMS_ACQU_01
0x001910c2|SS|1|K|SAT location R|GEMS_ACQU_01
0x001910c3|SS|1|K|SAT location L|GEMS_ACQU_01
0x001910c4|SS|1|K|SAT location A|GEMS_ACQU_01
0x001910c5|SS|1|K|SAT location P|GEMS_ACQU_01
0x001910c6|SS|1|K|SAT location H|GEMS_ACQU_01
0x001910c7|SS|1|K|SAT location F|GEMS_ACQU_01
0x001910c8|SS|1|K|SAT thickness R/L|GEMS_ACQU_01
0x001910c9|SS|1|K|SAT thickness A/P|GEMS_ACQU_01
0x001910ca|SS|1|K|SAT thickness H/F|GEMS_ACQU_01
# Start|Duplicate to enter an alias||||
0x001910cb|SS|1|K|Phase Contrast flow axis|GEMS_ACQU_01
0x001910cb|SS|1|K|Prescribed flow axis|GEMS_ACQU_01
# End|||||
0x001910cc|SS|1|K|Velocity encoding|GEMS_ACQU_01
0x001910cd|SS|1|K|Thickness disclaimer|GEMS_ACQU_01
0x001910ce|SS|1|K|Prescan type|GEMS_ACQU_01
0x001910cf|SS|1|K|Prescan status|GEMS_ACQU_01
0x001910d0|SH|1|R|Raw data type|GEMS_ACQU_01
0x001910d2|SS|1|K|Projection Algorithm|GEMS_ACQU_01
# Start|Duplicate to enter an alias||||
0x001910d3|SH|1|K|Projection Algorithm Name|GEMS_ACQU_01
0x001910d3|SH|1|K|Projection Algorithm|GEMS_ACQU_01
# End|||||
0x001910d5|SS|1|K|Fractional echo|GEMS_ACQU_01
0x001910d6|SS|1|K|Prep pulse|GEMS_ACQU_01
0x001910d7|SS|1|K|Cardiac phase number|GEMS_ACQU_01
0x001910d8|SS|1|K|Variable echoflag|GEMS_ACQU_01
# Start|Duplicate to enter an alias||||
0x001910d9|DS|1|R|"Concatenated SAT {# DTI Diffusion Dir., release 9.0 & below"|GEMS_ACQU_01
0x001910d9|DS|1|R|Concatenated SAT|GEMS_ACQU_01
# End|||||
# Start|Duplicate to enter an alias||||
0x001910df|DS|1|R|"User data 23 {# DTI Diffusion Dir., release 9.0 & below}"|GEMS_ACQU_01
0x001910df|DS|1|R|User data 23|GEMS_ACQU_01
# End|||||
# Start|Duplicate to enter an alias||||
0x001910e0|DS|1|R|"User data 24 {# DTI Diffusion Dir., release 10.0 & above}"|GEMS_ACQU_01
0x001910e0|DS|1|R|User data 24|GEMS_ACQU_01
# End|||||
0x001910e2|DS|1|K|Velocity Encocde Scale|GEMS_ACQU_01
0x001910f2|SS|1|K|Fast phases|GEMS_ACQU_01
0x001910f9|DS|1|K|Transmit gain|GEMS_ACQU_01
#|||||
0x00210010|LO|1|K|GEHC Private Creator ID|GEMS_RELA_01
0x00211003|SS|1|R|Series from which Prescribed|GEMS_RELA_01
0x00211005|SH|1|R|Genesis Version - now|GEMS_RELA_01
0x00211007|UL|1|X|Series Record checksum|GEMS_RELA_01
0x00211018|SH|1|R|Genesis version - Now|GEMS_RELA_01
0x00211019|UL|1|X|Acq recon record checksum|GEMS_RELA_01
0x00211020|DS|1|K|Table start location|GEMS_RELA_01
0x00211035|SS|1|R|Series from which prescribed|GEMS_RELA_01
0x00211036|SS|1|R|Image from which prescribed|GEMS_RELA_01
0x00211037|SS|1|KB|Screen Format|GEMS_RELA_01
0x0021104f|SS|1|K|Locations in acquisition|GEMS_RELA_01
0x00211050|SS|1|K|Graphically prescribed|GEMS_RELA_01
0x00211051|DS|1|K|Rotation from source x rot|GEMS_RELA_01
0x00211052|DS|1|K|Rotation from source y rot|GEMS_RELA_01
0x00211053|DS|1|K|Rotation from source z rot|GEMS_RELA_01
0x00211054|SH|3|R|Image position|GEMS_RELA_01
0x00211055|SH|6|R|Image orientation|GEMS_RELA_01
0x00211056|SL|1|K|Num 3D slabs|GEMS_RELA_01
0x00211057|SL|1|K|Locs per 3D slab|GEMS_RELA_01
0x00211058|SL|1|K|Overlaps|GEMS_RELA_01
# Start|Duplicate to enter an alias||||
0x00211059|SL|1|K|Image Filtering 0.5/0.2T|GEMS_RELA_01
0x00211059|SL|1|K|Image Filtering|GEMS_RELA_01
# End|||||
0x0021105a|SL|1|K|Diffusion direction|GEMS_RELA_01
# Start|Duplicate to enter an alias||||
0x0021105b|DS|1|K|Tagging Flip Angle|GEMS_RELA_01
0x0021105b|DS|1|K|Ihtagfa|GEMS_RELA_01
# End|||||
# Start|Duplicate to enter an alias||||
0x0021105c|DS|1|K|Tagging Orientation|GEMS_RELA_01
0x0021105c|DS|1|K|Ihtagor|GEMS_RELA_01
# End|||||
# Start|Duplicate to enter an alias||||
0x0021105d|DS|1|K|Tag Spacing|GEMS_RELA_01
0x0021105d|DS|1|K|Ihbspti|GEMS_RELA_01
# End|||||
0x0021105e|DS|1|K|RTIA_timer|GEMS_RELA_01
0x0021105f|DS|1|K|Fps|GEMS_RELA_01
0x00211081|DS|1|K|Auto window/level alpha|GEMS_RELA_01
0x00211082|DS|1|K|Auto window/level beta|GEMS_RELA_01
0x00211083|DS|1|K|Auto window/level window|GEMS_RELA_01
0x00211084|DS|1|K|Auto window/level level|GEMS_RELA_01
#|||||
0x00230010|LO|1|X|GEHC Private Creator ID|GEMS_STDY_01
0x00231001|SL|1|X|Number of series in Study|GEMS_STDY_01
0x00231002|SL|1|X|Number of unarchived Series|GEMS_STDY_01
0x00231010|SS|1|X|Reference image field|GEMS_STDY_01
0x00231050|SS|1|X|Summary image|GEMS_STDY_01
0x00231070|FD|1|X|Start time(secs) in first axial|GEMS_STDY_01
0x00231074|SL|1|X|No. of updates to header|GEMS_STDY_01
0x0023107d|SS|1|X|Indicates study has complete info (DICOM/genesis)|GEMS_STDY_01
0x00231080|SQ|1|X|Has MPPS related tags|GEMS_STDY_01
#|||||
0x00250010|LO|1|K|GEHC Private Creator ID|GEMS_SERS_01
0x00251006|SS|1|KB|Last pulse sequence used|GEMS_SERS_01
0x00251007|SL|1|KB|Images in Series|GEMS_SERS_01
0x00251010|SL|1|KB|Landmark Counter|GEMS_SERS_01
0x00251011|SS|1|KB|Number of Acquisitions|GEMS_SERS_01
0x00251014|SL|1|X|Indicates no. of updates to header|GEMS_SERS_01
0x00251017|SL|1|X|Series Complete Flag|GEMS_SERS_01
0x00251018|SL|1|X|Number of images archived|GEMS_SERS_01
0x00251019|SL|1|X|Last image number used|GEMS_SERS_01
0x0025101a|SH|1|X|Primary Receiver Suite and Host|GEMS_SERS_01
0x0025101b|OB|1|X|Protocol Data Block (compressed)|GEMS_SERS_01
#|||||
0x00270010|LO|1|K|GEHC Private Creator ID|GEMS_IMAG_01
0x00271006|SL|1|X|Image archive flag|GEMS_IMAG_01
0x00271010|SS|1|KB|Scout Type|GEMS_IMAG_01
0x00271030|SH|1|R|Foreign Image Revision|GEMS_IMAG_01
0x00271031|SS|1|K|Imaging Mode|GEMS_IMAG_01
0x00271032|SS|1|K|Pulse Sequence|GEMS_IMAG_01
0x00271033|SL|1|K|Imaging Options|GEMS_IMAG_01
0x00271035|SS|1|KB|Plane Type|GEMS_IMAG_01
0x00271036|SL|1|K|Oblique Plane|GEMS_IMAG_01
0x00271040|SH|1|R|RAS letter of image location|GEMS_IMAG_01
0x00271041|FL|1|KB|Image location|GEMS_IMAG_01
0x00271042|FL|1|KB|Center R coord of plane image|GEMS_IMAG_01
0x00271043|FL|1|KB|Center A coord of plane image|GEMS_IMAG_01
0x00271044|FL|1|KB|Center S coord of plane image|GEMS_IMAG_01
0x00271045|FL|1|KB|Normal R coord|GEMS_IMAG_01
0x00271046|FL|1|KB|Normal A coord|GEMS_IMAG_01
0x00271047|FL|1|KB|Normal S coord|GEMS_IMAG_01
0x00271048|FL|1|KB|R Coord of Top Right Corner|GEMS_IMAG_01
0x00271049|FL|1|KB|A Coord of Top Right Corner|GEMS_IMAG_01
0x0027104a|FL|1|KB|S Coord of Top Right Corner|GEMS_IMAG_01
0x0027104b|FL|1|KB|R Coord of Bottom Right Corner|GEMS_IMAG_01
0x0027104c|FL|1|KB|A Coord of Bottom Right Corner|GEMS_IMAG_01
0x0027104d|FL|1|KB|S Coord of Bottom Right Corner|GEMS_IMAG_01
0x00271060|FL|1|K|Image dimension - X|GEMS_IMAG_01
0x00271061|FL|1|K|Image dimension - Y|GEMS_IMAG_01
0x00271062|FL|1|K|Number of Excitations|GEMS_IMAG_01
#|||||
0x00290010|LO|1|K|GEHC Private Creator ID|GEMS_IMPS_01
0x00291015|SL|1|K|Lower range of Pixels1|GEMS_IMPS_01
0x00291016|SL|1|K|Upper range of Pixels1|GEMS_IMPS_01
0x00291017|SL|1|K|Lower range of Pixels2|GEMS_IMPS_01
0x00291018|SL|1|K|Upper range of Pixels2|GEMS_IMPS_01
0x0029101a|SL|1|X|Len of tot hdr in bytes|GEMS_IMPS_01
0x00291026|SS|1|KB|Version of the hdr struct|GEMS_IMPS_01
0x00291034|SL|1|KB|Advantage comp. Overflow|GEMS_IMPS_01
0x00291035|SL|1|KB|Advantage comp. Underflow|GEMS_IMPS_01
#|||||
0x00430010|LO|1|K|GEHC Private Creator ID|GEMS_PARM_01
0x00431001|SS|1|K|Bitmap of prescan options|GEMS_PARM_01
0x00431002|SS|1|K|Gradient offset in X|GEMS_PARM_01
0x00431003|SS|1|K|Gradient offset in Y|GEMS_PARM_01
0x00431004|SS|1|K|Gradient offset in Z|GEMS_PARM_01
0x00431005|SS|1|K|Img is original or unoriginal|GEMS_PARM_01
0x00431006|SS|1|K|Number of EPI shots|GEMS_PARM_01
0x00431007|SS|1|K|Views per segment|GEMS_PARM_01
0x00431008|SS|1|K|"Respiratory rate, bpm"|GEMS_PARM_01
0x00431009|SS|1|K|Respiratory trigger point|GEMS_PARM_01
0x0043100a|SS|1|K|Type of receiver used|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x0043100b|DS|1|K|dB/dt Peak rate of change of gradient field|GEMS_PARM_01
0x0043100b|DS|1|K|Peak rate of change of gradient field|GEMS_PARM_01
# End|||||
# Start|Duplicate to enter an alias||||
0x0043100c|DS|1|KB|dB/dt Limits in units of percent|GEMS_PARM_01
0x0043100c|DS|1|KB|Limits in units of percent|GEMS_PARM_01
# End|||||
0x0043100d|DS|1|KB|PSD estimated limit|GEMS_PARM_01
0x0043100e|DS|1|KB|PSD estimated limit in tesla per second|GEMS_PARM_01
0x0043100f|DS|1|KB|Saravghead|GEMS_PARM_01
0x00431010|US|1|KB|Window value|GEMS_PARM_01
0x0043101c|SS|1|KB|GE image integrity|GEMS_PARM_01
0x0043101d|SS|1|KB|Level value|GEMS_PARM_01
0x00431028|OB|1|X|Unique image iden|GEMS_PARM_01
0x00431029|OB|1|X|Histogram tables|GEMS_PARM_01
0x0043102a|OB|1|X|User defined data|GEMS_PARM_01
0x0043102b|SS|4|R|Private Scan Options|GEMS_PARM_01
0x0043102c|SS|1|K|Effective echo spacing|GEMS_PARM_01
0x0043102d|SH|1|R|Filter Mode (String slop field 1 in legacy GE MR images)|GEMS_PARM_01
0x0043102e|SH|1|R|String slop field 2|GEMS_PARM_01
0x0043102f|SS|1|K|"Image Type (real, imaginary, phase, magnitude)"|GEMS_PARM_01
0x00431030|SS|1|K|Vas collapse flag|GEMS_PARM_01
0x00431031|DS|"2,3"|KB|RA cord of target recon center|GEMS_PARM_01
0x00431032|SS|1|K|Vas flags|GEMS_PARM_01
0x00431033|FL|1|K|Neg_scanspacing|GEMS_PARM_01
0x00431034|IS|1|K|Offset frequency|GEMS_PARM_01
0x00431035|UL|1|K|User_usage_tag|GEMS_PARM_01
0x00431036|UL|1|K|User_fill_map_MSW|GEMS_PARM_01
0x00431037|UL|1|K|User_fill_map_LSW|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x00431038|FL|24|K|User data 25...User data 48 {User48=Effective Resolution for spiral)|GEMS_PARM_01
0x00431038|FL|24|K|User data 25...User data 48|GEMS_PARM_01
# End|||||
0x00431039|IS|4|K|slop_int_6; slop_int_9; 6: b_value; 7: private imaging options 2; 8: ihtagging; 9: ihtagspc|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x00431060|IS|8|K|Slop_int_10; slop_int_17; 10: ihfcineim; 11: ihfcinent; 12: Reserved; 13: oprtarr; 14: averages; 15: Current Station #; 16: Total # of Stations; 17: private imaging options 3|GEMS_PARM_01
0x00431060|IS|8|K|Slop_int_10; slop_int_17; 10: ihfcineim; 11: ihfcinent; 12: Reserved; 13: oprtarr; 14: averages; 15: Current Station #; 16: Total # of Stations; 17: Reserved|GEMS_PARM_01
# End|||||
0x00431061|UI|1|R|Scanner Study Entity UID|GEMS_PARM_01
0x00431062|SH|1|X|Scanner Study ID|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x0043106f|DS|"3,4"|K|"Scanner Table Entry (single gradient coil systems only); Scanner table Entry + Gradient Coil Selected 1: table entry, 2: table swing angle, 3: table lateral offset, 4: gradient coil selected (multiple gradient systems only)"|GEMS_PARM_01
0x0043106f|DS|"3,4"|K|Scanner Table Entry (single gradient coil systems only); Scanner table Entry + Gradient Coil Selectedonly)|GEMS_PARM_01
# End|||||
